copper pending field work needed,copper pending line plant access issue,copper pending routing issue,dslam capacity issue,fault in network,fibre completed copper pending,order cancelled,order completed in field,reappointment needed eu not present,reappointment needed out of time,sales query,Notes,Keywords/Phrases,Sentences
0,0,0,0,0,1,0,0,0,0,0,tfgh mfl ce start faulting stcb dis leg network end tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ce start faulting stcb dis network end tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking,gea service test completed fault found,tfgh mfl ce start faulting stcb dis leg network end tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ce start faulting stcb dis network end tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking gea service test completed fault found
0,0,1,0,0,0,0,0,0,0,0,ends cannot complete task routing provided incorrect attempted resolve day dcoe unable passing planning please see additional information eu eside goes different cab cannot push dside stcb without access eu premises,routing provided incorrect,ends cannot complete task routing provided incorrect attempted resolve day dcoe unable passing planning please see additional information eu eside goes different cab cannot push dside stcb without access eu premises routing provided incorrect
0,0,0,0,0,1,0,0,0,0,0,ends fibre jumpering complete steps followed dial tone confirmed fibre ports minute close test complete line test ok proveit si checklist submitted circuit id tfgh job f line test type fttc provision request time result summary ltok customer equipment detected mfl ok test reference tfgh result summary gea service test completed fault found sync tfgh mfl ok tfgh uprate mbit tfgh downrate mbit,gea service test completed fault found,ends fibre jumpering complete steps followed dial tone confirmed fibre ports minute close test complete line test ok proveit si checklist submitted circuit id tfgh job f line test type fttc provision request time result summary ltok customer equipment detected mfl ok test reference tfgh result summary gea service test completed fault found sync tfgh mfl ok tfgh uprate mbit tfgh downrate mbit gea service test completed fault found
1,0,0,0,0,0,0,0,0,0,0,ends cannot complete task run time within scheduled hours end customer use service work outstanding side cannot complete task work required dig aux control team maintenance dig cr submitted cr reference na please see additional information line proven nte carrier pole clip joint eq tagged new lead replace drop wire nte fitted line test ok tagged jb base pole new pair jb clip joint required cr input dig enable current feed looks joint jb,work required dig aux control team run time within scheduled hours end customer use service work outstanding side,ends cannot complete task run time within scheduled hours end customer use service work outstanding side cannot complete task work required dig aux control team maintenance dig cr submitted cr reference na please see additional information line proven nte carrier pole clip joint eq tagged new lead replace drop wire nte fitted line test ok tagged jb base pole new pair jb clip joint required cr input dig enable current feed looks joint jb work required dig aux control team run time within scheduled hours end customer use service work outstanding side
0,0,0,0,0,1,0,0,0,0,0,ends steps followed ltok tfgh passed mins vdsl test passed going job address,ltok tfgh passed,ends steps followed ltok tfgh passed mins vdsl test passed going job address ltok tfgh passed
0,0,1,0,0,0,0,0,0,0,0,upstreamspeed downstreamspeed tested nottestedreason demoperson doorcolor questions closurenotes n tfgh mfl ok ltok sockets unplugged end n tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking remedial action sync last sync,stcb jumpering tie pair problem found stcb,upstreamspeed downstreamspeed tested nottestedreason demoperson doorcolor questions closurenotes n tfgh mfl ok ltok sockets unplugged end n tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking remedial action sync last sync stcb jumpering tie pair problem found stcb
0,0,0,0,0,1,0,0,0,0,0,jumpered stcb tfgh mfl ce start faulting end customer dp dis network end tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ok ltok cidt completed adsl modem detected end circuit test results tfgh mfl ok ltok cidt completed adsl modem detected end circuit test results tfgh mfl ce start faulting end customer dp dis network end speed mbits,gea service test completed fault found,jumpered stcb tfgh mfl ce start faulting end customer dp dis network end tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ok ltok cidt completed adsl modem detected end circuit test results tfgh mfl ok ltok cidt completed adsl modem detected end circuit test results tfgh mfl ce start faulting end customer dp dis network end speed mbits gea service test completed fault found
0,0,0,0,0,0,0,0,0,1,0,ends cannot complete task run time within scheduled hours end customer cannot use service work outstanding access link provide manually entered closure notes,run time within scheduled hours,ends cannot complete task run time within scheduled hours end customer cannot use service work outstanding access link provide manually entered closure notes run time within scheduled hours
0,0,0,0,0,1,0,0,0,0,0,tfgh mfl ok ltok sockets unplugged end tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ce start faulting end customer dp dis network end tfgh mfl ca fault found possibly affecting gea services please check line test results sync last sync end dispatch comments trc questions eng mobile xxxxxxxxxxx,gea service test completed fault found,tfgh mfl ok ltok sockets unplugged end tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ce start faulting end customer dp dis network end tfgh mfl ca fault found possibly affecting gea services please check line test results sync last sync end dispatch comments trc questions eng mobile xxxxxxxxxxx gea service test completed fault found
0,0,0,0,0,1,0,0,0,0,0,notes engineer unable complete copper dside unproven sim provide copper order returned sale quary jumpered pr task tfgh mfl ok gea service test completed fault found mbit mbit sync end,gea service test completed fault found,notes engineer unable complete copper dside unproven sim provide copper order returned sale quary jumpered pr task tfgh mfl ok gea service test completed fault found mbit mbit sync end gea service test completed fault found
0,0,0,0,0,1,0,0,0,0,0,job sim provide part job stcb visited connect correct fibre side routing pushed back end user confirmed sync dial tone tfgh mfl ok ltok customer equipment detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end circuit test results tfgh mfl ok ltok customer equipment detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end circuit test results tfgh mfl ok ltok customer equipment detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end spee,gea service test completed fault found,job sim provide part job stcb visited connect correct fibre side routing pushed back end user confirmed sync dial tone tfgh mfl ok ltok customer equipment detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end circuit test results tfgh mfl ok ltok customer equipment detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end circuit test results tfgh mfl ok ltok customer equipment detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end spee gea service test completed fault found
0,0,0,0,0,1,0,0,0,0,0,steve garner tests ok ducts ok floor cleaned part copper sim returned circuit test results tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end circuit test results tfgh mfl ok ltok end user equipment detected cidt completed end speed speed,gea service test completed fault found,steve garner tests ok ducts ok floor cleaned part copper sim returned circuit test results tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end circuit test results tfgh mfl ok ltok end user equipment detected cidt completed end speed speed gea service test completed fault found
0,0,0,0,0,1,0,0,0,0,0,ends circuit id tfgh job f j line test type fttc provision request time result summary ltok cidt completed adsl modem detected mfl ok test reference tfgh result summary gea service test completed fault found sync tfgh mfl ok tfgh uprate mbit tfgh downrate mbit,gea service test completed fault found,ends circuit id tfgh job f j line test type fttc provision request time result summary ltok cidt completed adsl modem detected mfl ok test reference tfgh result summary gea service test completed fault found sync tfgh mfl ok tfgh uprate mbit tfgh downrate mbit gea service test completed fault found
0,0,0,0,0,1,0,0,0,0,0,tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ok ltok cidt completed adsl modem detected end tfgh,gea service test completed fault found,tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ok ltok cidt completed adsl modem detected end tfgh gea service test completed fault found
0,0,0,0,0,1,0,0,0,0,0,ends ran jumpers fttc min closeout pass line customer fully provided work required dig aux modem sync tfgh last poi house ltok circuit id tfgh job f l line test type fttc provision request time result summary ltok cidt completed adsl modem detected mfl ok test reference tfgh result summary gea service test completed fault found sync last sync tfgh mfl ok tfgh uprate known tfgh downrate known,gea service test completed fault found,ends ran jumpers fttc min closeout pass line customer fully provided work required dig aux modem sync tfgh last poi house ltok circuit id tfgh job f l line test type fttc provision request time result summary ltok cidt completed adsl modem detected mfl ok test reference tfgh result summary gea service test completed fault found sync last sync tfgh mfl ok tfgh uprate known tfgh downrate known gea service test completed fault found
0,0,0,0,0,1,0,0,0,0,0,cab work completed hoist needed side tagged cab fast test ok tfgh mfl ok gea service test completed fault found mbit mbit sync end circuit test results tfgh mfl ok gea service test completed fault found mbit mbit sync end circuit test results diss speed speed,gea service test completed fault found,cab work completed hoist needed side tagged cab fast test ok tfgh mfl ok gea service test completed fault found mbit mbit sync end circuit test results tfgh mfl ok gea service test completed fault found mbit mbit sync end circuit test results diss speed speed gea service test completed fault found
0,0,0,1,0,0,0,0,0,0,0,ends cannot complete task linked order delayed allocated ports unavailable faulty skilled repair discussed marina passing dcoe resolved please see additional information quoted port exist goes tried ports faulty llums case ref afti,allocated ports unavailable faulty,ends cannot complete task linked order delayed allocated ports unavailable faulty skilled repair discussed marina passing dcoe resolved please see additional information quoted port exist goes tried ports faulty llums case ref afti allocated ports unavailable faulty
0,0,0,0,0,1,0,0,0,0,0,copper fibre upgraded circuit test results tfgh mfl ok ltok sockets unplugged end tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ce start faulting end customer dp dis network end tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking remedial action sync last sync end circuit test results tfgh mfl ce start faulting end customer dp dis network end speed mbit speed mbit,gea service test completed fault found,copper fibre upgraded circuit test results tfgh mfl ok ltok sockets unplugged end tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ce start faulting end customer dp dis network end tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking remedial action sync last sync end circuit test results tfgh mfl ce start faulting end customer dp dis network end speed mbit speed mbit gea service test completed fault found
0,0,0,0,0,1,0,0,0,0,0,tfgh mfl ce start faulting end customer dp dis network end tfgh mfl ok cpi tone applied ok end tfgh mfl ok ltok customer equipment detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ok ltok customer equipment detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end dispatch comments trc questions eng mobile xxxxxxxxxxx,gea service test completed fault found,tfgh mfl ce start faulting end customer dp dis network end tfgh mfl ok cpi tone applied ok end tfgh mfl ok ltok customer equipment detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ok ltok customer equipment detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end dispatch comments trc questions eng mobile xxxxxxxxxxx gea service test completed fault found
0,0,0,0,0,1,0,0,0,0,0,ends fttc jumpering completed cab lift shift new dslam ports e vdsl tfgh test completed sync ok correct speed zero errors provision job line yet completed eu home,vdsl tfgh test completed,ends fttc jumpering completed cab lift shift new dslam ports e vdsl tfgh test completed sync ok correct speed zero errors provision job line yet completed eu home vdsl tfgh test completed
0,0,0,1,0,0,0,0,0,0,0,ends photographic evidence available cannot complete task linked order delayed allocated ports unavailable faulty could repair day discussed naand passing dcoe resolved please see additional information fibre ports added cab yet lums case outstanding patch lead aware issue job,allocated ports unavailable faulty,ends photographic evidence available cannot complete task linked order delayed allocated ports unavailable faulty could repair day discussed naand passing dcoe resolved please see additional information fibre ports added cab yet lums case outstanding patch lead aware issue job allocated ports unavailable faulty
0,1,0,0,0,0,0,0,0,0,0,ends photographic evidence available cannot complete task unable access companyname line plant located within end customer premises work commenced please see additional information visited site fttc provide repair line battery fault proved battery side customers home tried contact number phones switched put ocilator cabinet tried buzzing side back joint hear way prove access customers prove pair joint outside raised wet corroded joint remake required,unable access companyname line plant located within end customer premises,ends photographic evidence available cannot complete task unable access companyname line plant located within end customer premises work commenced please see additional information visited site fttc provide repair line battery fault proved battery side customers home tried contact number phones switched put ocilator cabinet tried buzzing side back joint hear way prove access customers prove pair joint outside raised wet corroded joint remake required unable access companyname line plant located within end customer premises
0,0,0,0,0,1,0,0,0,0,0,jumpered cab ltok e fibre waiting copper job pyb customer readiness tfgh mfl ok gea service test completed fault found sync last sync end circuit test results ltok circuit test results loop speed speed,gea service test completed fault found,jumpered cab ltok e fibre waiting copper job pyb customer readiness tfgh mfl ok gea service test completed fault found sync last sync end circuit test results ltok circuit test results loop speed speed gea service test completed fault found
0,0,0,0,0,1,0,0,0,0,0,ends service provided original nte location circuit id tfgh job f n line test type fttc provision request time result summary ltok cidt completed adsl modem detected mfl ok test reference tfgh result summary gea service test completed fault found sync tfgh mfl ok tfgh uprate mbit tfgh downrate mbit,service provided original nte location,ends service provided original nte location circuit id tfgh job f n line test type fttc provision request time result summary ltok cidt completed adsl modem detected mfl ok test reference tfgh result summary gea service test completed fault found sync tfgh mfl ok tfgh uprate mbit tfgh downrate mbit service provided original nte location
0,0,0,0,0,1,0,0,0,0,0,stcb jumpering completed circuit test results tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ok ltok sockets unplugged end tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking remedial action sync last sync end tfgh mfl ce start faulting end customer dp dis network end circuit test results tfgh mfl ce start faulting end customer dp dis network end,gea service test completed fault found,stcb jumpering completed circuit test results tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ok ltok sockets unplugged end tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking remedial action sync last sync end tfgh mfl ce start faulting end customer dp dis network end circuit test results tfgh mfl ce start faulting end customer dp dis network end gea service test completed fault found
0,0,0,0,0,1,0,0,0,0,0,job tested installation testing result recorded routing record updated stcb e e tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl ok gea service test completed fault found sync session details port default status record sync end tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ca fault found possibly affecting gea services please check line test results sync last sync end tfgh mfl ce start faulting end customer dp dis netw,gea service test completed fault found,job tested installation testing result recorded routing record updated stcb e e tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl ok gea service test completed fault found sync session details port default status record sync end tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ca fault found possibly affecting gea services please check line test results sync last sync end tfgh mfl ce start faulting end customer dp dis netw gea service test completed fault found
0,1,0,0,0,0,0,0,0,0,0,ends cannot complete task unable access companyname line plant located within end customer premises work commenced manually entered closure notes,unable access companyname line plant located within end customer premises,ends cannot complete task unable access companyname line plant located within end customer premises work commenced manually entered closure notes unable access companyname line plant located within end customer premises
0,0,1,0,0,0,0,0,0,0,0,ends cannot complete task routing provided incorrect attempted resolve day dcoe unable passing planning please see additional information fibre ports quoted exist stcb goes spare ports available exist lumms case ref af ie spoke dcoe uin xxxxxxxx told done october nd,routing provided incorrect,ends cannot complete task routing provided incorrect attempted resolve day dcoe unable passing planning please see additional information fibre ports quoted exist stcb goes spare ports available exist lumms case ref af ie spoke dcoe uin xxxxxxxx told done october nd routing provided incorrect
0,0,0,1,0,0,0,0,0,0,0,ends cannot complete task linked order delayed allocated ports unavailable faulty could repair day discussed dcoe passing dcoe resolved please see additional information fibre ports go confirmed dcoe last cab shorts location pairs point quoted fibre port exist lums afie,allocated ports unavailable faulty,ends cannot complete task linked order delayed allocated ports unavailable faulty could repair day discussed dcoe passing dcoe resolved please see additional information fibre ports go confirmed dcoe last cab shorts location pairs point quoted fibre port exist lums afie allocated ports unavailable faulty
0,0,0,1,0,0,0,0,0,0,0,ends photographic evidence available cannot complete task linked order delayed allocated ports unavailable faulty skilled repair discussed x passing dcoe resolved please see additional information fttc complete tfgh incorrect quoted fibre e phoned dcoe try lift shift unable provide one see previous job notes llums case reference open due spares faulty ports,allocated ports unavailable faulty,ends photographic evidence available cannot complete task linked order delayed allocated ports unavailable faulty skilled repair discussed x passing dcoe resolved please see additional information fttc complete tfgh incorrect quoted fibre e phoned dcoe try lift shift unable provide one see previous job notes llums case reference open due spares faulty ports allocated ports unavailable faulty
0,0,1,0,0,0,0,0,0,0,0,tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensur,stcb jumpering tie pair problem found stcb,tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensur stcb jumpering tie pair problem found stcb
0,0,0,0,0,1,0,0,0,0,0,upstreamspeed downstreamspeed tested nottestedreason demoperson doorcolor questions closurenotes tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ok ltok sockets unplugged end j sherwood dispatch comments trc questions eng mobile xxxxxxxxxxx,gea service test completed fault found,upstreamspeed downstreamspeed tested nottestedreason demoperson doorcolor questions closurenotes tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ok ltok sockets unplugged end j sherwood dispatch comments trc questions eng mobile xxxxxxxxxxx gea service test completed fault found
0,0,0,0,1,0,0,0,0,0,0,ends service provided original nte location test unsuccessful tried times,service provided original nte location test unsuccessful,ends service provided original nte location test unsuccessful tried times service provided original nte location test unsuccessful
0,0,1,0,0,0,0,0,0,0,0,connected fibre cab dside due access ogecr mfl ce start faulting end customer dp dis network end ogecr mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking remedial action sync session details port default status record sync end,stcb jumpering tie pair problem found stcb,connected fibre cab dside due access ogecr mfl ce start faulting end customer dp dis network end ogecr mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking remedial action sync session details port default status record sync end stcb jumpering tie pair problem found stcb
0,1,0,0,0,0,0,0,0,0,0,ends photographic evidence available cannot complete task unable access companyname line plant located within end customer premises jumper work completed cabinet please see additional information advised task raised error cp needs appointment,unable access companyname line plant located within end customer premises,ends photographic evidence available cannot complete task unable access companyname line plant located within end customer premises jumper work completed cabinet please see additional information advised task raised error cp needs appointment unable access companyname line plant located within end customer premises
0,0,0,0,0,0,0,1,0,0,0,ends fttc self install complete per task details stcb jumper task visit end customer answer rara stcb jumpering copper fibre completed dial tone present sync speeds correct dslam pushed e quoted fibre portstfgh fast test ok e side dslam min sync test completed si prove submitted test results dn tfgh result ltok sockets unplugged date today jin k eng pin ndcxc eng uin xxxxxxxxx,stcb jumpering copper fibre completed fttc self install complete,ends fttc self install complete per task details stcb jumper task visit end customer answer rara stcb jumpering copper fibre completed dial tone present sync speeds correct dslam pushed e quoted fibre portstfgh fast test ok e side dslam min sync test completed si prove submitted test results dn tfgh result ltok sockets unplugged date today jin k eng pin ndcxc eng uin xxxxxxxxx stcb jumpering copper fibre completed fttc self install complete
0,0,0,0,0,1,0,0,0,0,0,upstreamspeed downstreamspeed tested nottestedreason demoperson doorcolor questions closurenotes tfgh mfl ok ltok customer equipment detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end dispatch comments level site trc questions eng mobile xxxxxxxxxxx,gea service test completed fault found,upstreamspeed downstreamspeed tested nottestedreason demoperson doorcolor questions closurenotes tfgh mfl ok ltok customer equipment detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end dispatch comments level site trc questions eng mobile xxxxxxxxxxx gea service test completed fault found
0,0,0,1,0,0,0,0,0,0,0,ends photographic evidence available cannot complete task linked order delayed allocated ports unavailable faulty skilled repair discussed n passing dcoe resolved please see additional information problem previous engineer given investigation reference afie well date september,allocated ports unavailable faulty,ends photographic evidence available cannot complete task linked order delayed allocated ports unavailable faulty skilled repair discussed n passing dcoe resolved please see additional information problem previous engineer given investigation reference afie well date september allocated ports unavailable faulty
0,0,1,0,0,0,0,0,0,0,0,tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking remedial action sync last sync end speed na speed na,stcb jumpering tie pair problem found stcb,tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking remedial action sync last sync end speed na speed na stcb jumpering tie pair problem found stcb
0,0,1,0,0,0,0,0,0,0,0,jumped per task circuit test results tfgh mfl ok gea service test completed fault found mbit mbit sync end circuit test results tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking remedial action sync session details port default status record sync,stcb jumpering tie pair problem found stcb,jumped per task circuit test results tfgh mfl ok gea service test completed fault found mbit mbit sync end circuit test results tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking remedial action sync session details port default status record sync stcb jumpering tie pair problem found stcb
0,0,0,0,0,1,0,0,0,0,0,upstreamspeed downstreamspeed tested nottestedreason demoperson doorcolor questions closurenotes tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ok ltok customer equipment detected end dispatch comments trc questions eng mobile xxxxxxxxxxx,gea service test completed fault found,upstreamspeed downstreamspeed tested nottestedreason demoperson doorcolor questions closurenotes tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ok ltok customer equipment detected end dispatch comments trc questions eng mobile xxxxxxxxxxx gea service test completed fault found
0,0,1,0,0,0,0,0,0,0,0,circuit test results tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking remedial action sync session details port default status record sync end tfgh mfl ce start faulting end customer dp dis network end speed x sp,stcb jumpering tie pair problem found stcb,circuit test results tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking remedial action sync session details port default status record sync end tfgh mfl ce start faulting end customer dp dis network end speed x sp stcb jumpering tie pair problem found stcb
0,0,0,1,0,0,0,0,0,0,0,ends photographic evidence available cannot complete task linked order delayed allocated ports unavailable faulty skilled repair discussed dcoe passing dcoe resolved please see additional information lums case af ti raised dcoe dt slower desired sync speeds new fibre ports connected allocated side linked install unable complete due unavailable hoist,allocated ports unavailable faulty,ends photographic evidence available cannot complete task linked order delayed allocated ports unavailable faulty skilled repair discussed dcoe passing dcoe resolved please see additional information lums case af ti raised dcoe dt slower desired sync speeds new fibre ports connected allocated side linked install unable complete due unavailable hoist allocated ports unavailable faulty
0,0,0,0,0,0,0,1,0,0,0,poi stcb sync ltok tfgh mfl ok ltok customer equipment detected end circuit test results tfgh mfl ok ltok customer equipment detected end circuit test results ok speed ok speed ok,ltok customer equipment detected,poi stcb sync ltok tfgh mfl ok ltok customer equipment detected end circuit test results tfgh mfl ok ltok customer equipment detected end circuit test results ok speed ok speed ok ltok customer equipment detected
0,0,1,0,0,0,0,0,0,0,0,e side idetified copper fiber stcb checked e side fiber good sinc run new jumper fiber connection ran line test ok line test tfgh mfl ce start faulting end customer dp dis network end tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking remedial action sync session details port default status record sync end,stcb jumpering tie pair problem found stcb,e side idetified copper fiber stcb checked e side fiber good sinc run new jumper fiber connection ran line test ok line test tfgh mfl ce start faulting end customer dp dis network end tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking remedial action sync session details port default status record sync end stcb jumpering tie pair problem found stcb
0,0,0,0,0,1,0,0,0,0,0,copper task access jumpering complete worker jumpered fibre e side routing quoted david proudman tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking remedial action sync last sync end tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl ok gea service test completed fault found,gea service test completed fault found,copper task access jumpering complete worker jumpered fibre e side routing quoted david proudman tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking remedial action sync last sync end tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl ok gea service test completed fault found gea service test completed fault found
0,0,0,1,0,0,0,0,0,0,0,ends cannot complete task linked order delayed allocated ports unavailable faulty skilled repair discussed mo passing dcoe resolved please see additional information ports available quoted routing exists llums case opened reference number afti,allocated ports unavailable faulty,ends cannot complete task linked order delayed allocated ports unavailable faulty skilled repair discussed mo passing dcoe resolved please see additional information ports available quoted routing exists llums case opened reference number afti allocated ports unavailable faulty
0,0,0,0,0,1,0,0,0,0,0,ends long si wait lift shift go si completed dis stcb pushed quoted side free line dis awaiting provision task due track locate required lead fibre complete circuit id tfgh job f line test type fttc provision request time result summary ltok cidt completed adsl modem detected mfl ok test reference tfgh result summary gea service test completed fault found sync tfgh mfl ok tfgh uprate mbit tfgh downrate mbit,gea service test completed fault found,ends long si wait lift shift go si completed dis stcb pushed quoted side free line dis awaiting provision task due track locate required lead fibre complete circuit id tfgh job f line test type fttc provision request time result summary ltok cidt completed adsl modem detected mfl ok test reference tfgh result summary gea service test completed fault found sync tfgh mfl ok tfgh uprate mbit tfgh downrate mbit gea service test completed fault found
0,0,0,0,0,1,0,0,0,0,0,upstreamspeed downstreamspeed tested nottestedreason demoperson doorcolor questions closurenotes tech reece southall whole job completed fttc routing specs k tfgh mfl ok ltok sockets unplugged end k tfgh mfl ok gea service test completed fault found mbit mbit sync end dispatch comments trc questions eng mobile xxxxxxxxxxx,gea service test completed fault found,upstreamspeed downstreamspeed tested nottestedreason demoperson doorcolor questions closurenotes tech reece southall whole job completed fttc routing specs k tfgh mfl ok ltok sockets unplugged end k tfgh mfl ok gea service test completed fault found mbit mbit sync end dispatch comments trc questions eng mobile xxxxxxxxxxx gea service test completed fault found
0,0,1,0,0,0,0,0,0,0,0,upstreamspeed downstreamspeed tested nottestedreason demoperson doorcolor questions closurenotes tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ok ltok sockets unplugged end tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ok ltok sockets unplugged end tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking remedial action sync session details port default status record sync end,stcb jumpering tie pair problem found stcb,upstreamspeed downstreamspeed tested nottestedreason demoperson doorcolor questions closurenotes tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ok ltok sockets unplugged end tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ok ltok sockets unplugged end tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking remedial action sync session details port default status record sync end stcb jumpering tie pair problem found stcb
0,0,0,0,0,1,0,0,0,0,0,work completed tagged tfgh mfl ok ltok cidt completed adsl modem detected end circuit test results tfgh mfl ok gea service test completed fault found mbit mbit sync end circuit test results tfgh mfl ce start faulting end customer dp dis network end speed speed,gea service test completed fault found,work completed tagged tfgh mfl ok ltok cidt completed adsl modem detected end circuit test results tfgh mfl ok gea service test completed fault found mbit mbit sync end circuit test results tfgh mfl ce start faulting end customer dp dis network end speed speed gea service test completed fault found
0,0,1,0,0,0,0,0,0,0,0,ends cannot complete task routing provided incorrect attempted resolve day dcoe unable passing planning please see additional information line coming cab require buzzed customer access time visit access required confirm routing looked records cab served lk onwards customer routed lk,routing provided incorrect,ends cannot complete task routing provided incorrect attempted resolve day dcoe unable passing planning please see additional information line coming cab require buzzed customer access time visit access required confirm routing looked records cab served lk onwards customer routed lk routing provided incorrect
0,0,0,0,0,1,0,0,0,0,0,upstreamspeed downstreamspeed tested nottestedreason demoperson doorcolor questions closurenotes synced fibre port ran fibre copper e fibre e ran copper due coppper part fail tfgh mfl ok gea service test completed fault found mbit mbit sync end dispatch comments trc questions eng mobile xxxxxxxxxxx,gea service test completed fault found,upstreamspeed downstreamspeed tested nottestedreason demoperson doorcolor questions closurenotes synced fibre port ran fibre copper e fibre e ran copper due coppper part fail tfgh mfl ok gea service test completed fault found mbit mbit sync end dispatch comments trc questions eng mobile xxxxxxxxxxx gea service test completed fault found
